locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T19:15:00+00:00,2021-01-13,pm10,104,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T17:15:00+00:00,2021-01-13,pm10,125,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T17:00:00+00:00,2021-01-13,pm10,125,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T16:45:00+00:00,2021-01-13,pm10,125,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T16:30:00+00:00,2021-01-13,pm10,123.22,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T15:15:00+00:00,2021-01-13,pm10,78,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T14:15:00+00:00,2021-01-13,pm10,59,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T13:45:00+00:00,2021-01-13,pm10,59,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T11:30:00+00:00,2021-01-13,pm10,56.56,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T04:45:00+00:00,2021-01-13,pm10,100,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T04:30:00+00:00,2021-01-13,pm10,98.29,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T02:30:00+00:00,2021-01-13,pm10,87.22,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T01:30:00+00:00,2021-01-13,pm10,80.51,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T00:15:00+00:00,2021-01-13,pm10,64,µg/m³,15.34763,76.181767
